ts_code,stock_name,trade_date,open,high,low,close,vol,sum,diff,chg,pft,diff_5d,diff_20d
600809.SH,山西汾酒,2025/8/14,1253.1823,1279.8685,1252.3776,1256.1325,6501400,1227381331,-0.3934,0.5329,18.0985,0.66256,0.33135
600809.SH,山西汾酒,2025/8/15,1253.8528,1273.968,1237.7605,1264.4468,6398007,1201264543,0.6619,0.5244,18.2183,1.0463,0.221605
600809.SH,山西汾酒,2025/8/18,1264.4468,1287.3782,1264.4468,1272.56,9048102,1721426196,0.6416,0.7417,18.3351,0.33836,0.27605
600809.SH,山西汾酒,2025/8/19,1274.5715,1313.1929,1274.5715,1298.9781,13001498,2524985403,2.076,1.0657,18.7158,0.73426,0.08893
600809.SH,山西汾酒,2025/8/20,1287.3782,1334.1798,1286.7077,1320.8367,12133673,2389261785,1.6828,0.9946,19.0307,0.93378,0.201115
600809.SH,山西汾酒,2025/8/21,1322.8482,1324.8597,1300.7884,1303.5375,6515494,1271426483,-1.3097,0.5341,18.7815,0.75052,0.115865
600809.SH,山西汾酒,2025/8/22,1303.4034,1320.1662,1296.6983,1317.8194,6298085,1230913036,1.0956,0.5163,18.9872,0.83726,0.298755
600809.SH,山西汾酒,2025/8/25,1317.8194,1387.9547,1317.8194,1379.1039,11445127,2325009894,4.6505,0.9382,19.8702,1.63904,0.59109
600809.SH,山西汾酒,2025/8/26,1365.3585,1394.6598,1360.8661,1393.9893,7914437,1629379874,1.0793,0.6487,20.0847,1.4397,0.654055
600809.SH,山西汾酒,2025/8/27,1380.1097,1380.1097,1333.5093,1333.9116,11407133,2288994507,-4.3098,0.935,19.2191,0.24118,0.382015
600809.SH,山西汾酒,2025/8/28,1327.3406,1344.3715,1307.1583,1324.9938,7770511,1533851562,-0.6685,0.6369,19.0906,0.36942,0.513365
600809.SH,山西汾酒,2025/8/29,1324.9938,1367.2359,1324.9938,1354.5633,8642005,1741642524,2.2317,0.7084,19.9753,0.59664,0.627465
600809.SH,山西汾酒,2025/9/1,1344.8409,1348.1935,1328.2793,1345.0421,8922240,1781696651,-0.7029,0.7314,19.8349,-0.47404,0.61216
600809.SH,山西汾酒,2025/9/2,1345.5785,1367.8394,1336.3254,1341.9577,6896764,1388032495,-0.2293,0.5653,19.7895,-0.73576,0.513995
600809.SH,山西汾酒,2025/9/3,1347.7241,1369.5827,1324.2563,1331.6989,5868434,1170061690,-0.7645,0.481,19.6382,-0.0267,0.45343
600809.SH,山西汾酒,2025/9/4,1323.921,1330.0897,1306.9571,1322.647,5827441,1146213317,-0.6797,0.4777,19.5047,-0.02894,0.43839
600809.SH,山西汾酒,2025/9/5,1322.647,1345.0421,1312.8576,1341.2202,4692650,931484865,1.4042,0.3847,19.7786,-0.19444,0.57144
600809.SH,山西汾酒,2025/9/8,1340.0132,1373.5387,1333.5093,1367.6382,7318781,1486646015,1.9697,0.5999,20.1682,0.34008,0.46086
600809.SH,山西汾酒,2025/9/9,1367.7053,1380.5791,1353.8257,1379.8415,5008175,1020409562,0.8923,0.4105,20.3481,0.5644,0.50065
600809.SH,山西汾酒,2025/9/10,1379.8415,1413.7022,1364.4868,1380.7132,8036781,1671176513,0.0632,0.6588,20.361,0.72994,0.46955
600809.SH,山西汾酒,2025/9/11,1374.9468,1399.2863,1367.8394,1393.9893,5196015,1069939163,0.9615,0.4259,20.5567,1.05818,0.537295
600809.SH,山西汾酒,2025/9/12,1395.7996,1424.8327,1378.9028,1382.9929,5117462,1065131428,-0.7888,0.4195,20.3946,0.61958,0.46476
600809.SH,山西汾酒,2025/9/15,1384.6021,1410.0144,1369.5827,1393.654,4230060,879960475,0.7709,0.3467,20.5518,0.37982,0.471225
600809.SH,山西汾酒,2025/9/16,1394.928,1400.5602,1379.9086,1397.2747,4805763,996405592,0.2598,0.3939,20.6052,0.25332,0.380415
600809.SH,山西汾酒,2025/9/17,1389.2957,1396.5372,1361.1343,1370.8567,5620479,1149249483,-1.8907,0.4607,20.2156,-0.13746,0.20174
600809.SH,山西汾酒,2025/9/18,1369.1804,1369.1804,1338.8734,1347.7241,6188703,1247740509,-1.6875,0.5073,19.8745,-0.66726,0.18285
600809.SH,山西汾酒,2025/9/19,1339.678,1346.9865,1318.4228,1341.019,5961168,1183730246,-0.4975,0.4886,19.7756,-0.609,0.103195
600809.SH,山西汾酒,2025/9/22,1320.5685,1334.1798,1298.1064,1314.1986,6270678,1227444251,-2,0.514,19.3801,-1.16318,-0.22933
600809.SH,山西汾酒,2025/9/23,1307.4935,1314.1986,1280.6731,1299.5145,6346360,1226699011,-1.1173,0.5202,19.1636,-1.4386,-0.33916
600809.SH,山西汾酒,2025/9/24,1296.0949,1319.2274,1296.0949,1304.8785,4192688,818025535,0.4128,0.3437,19.2427,-0.9779,-0.10303
600809.SH,山西汾酒,2025/9/25,1304.8785,1310.8461,1287.3782,1290.0603,4258230,823990031,-1.1356,0.349,19.0241,-0.86752,-0.126385
600809.SH,山西汾酒,2025/9/26,1288.7193,1300.7884,1267.9335,1281.746,6037880,1155152991,-0.6445,0.4949,18.9015,-0.89692,-0.270195
600809.SH,山西汾酒,2025/9/29,1279.5333,1316.8807,1269.7438,1304.4762,6633799,1282048026,1.7734,0.5438,19.2367,-0.14224,-0.14638
600809.SH,山西汾酒,2025/9/30,1300.8555,1310.8461,1289.5909,1300.8555,5320299,1034228104,-0.2776,0.4361,19.1833,0.0257,-0.148795
600809.SH,山西汾酒,2025/10/9,1300.6543,1300.6543,1247.3488,1276.583,7419033,1397301504,-1.8659,0.6081,18.8254,-0.43004,-0.203865
600809.SH,山西汾酒,2025/10/10,1271.7554,1280.6731,1257.4065,1265.2514,5190629,980590651,-0.8877,0.4255,18.6583,-0.38046,-0.214265
600809.SH,山西汾酒,2025/10/13,1251.1707,1265.2514,1247.3488,1253.7857,4387962,822163079,-0.9062,0.3597,18.4892,-0.4328,-0.329785
600809.SH,山西汾酒,2025/10/14,1257.2053,1293.614,1251.7742,1286.2384,6918591,1316935262,2.5884,0.5671,18.9678,-0.2698,-0.29885
600809.SH,山西汾酒,2025/10/15,1284.0927,1300.3191,1273.6328,1295.7596,4723372,908790539,0.7402,0.3872,19.1082,-0.06624,-0.306455
600809.SH,山西汾酒,2025/10/16,1287.7135,1339.8791,1287.7135,1332.9729,6240728,1226485277,2.8719,0.5116,19.657,0.88132,-0.16602
600809.SH,山西汾酒,2025/10/17,1327.6088,1340.8849,1310.9802,1313.5281,4655937,918586918,-1.4588,0.3816,19.3702,0.7671,-0.287035
600809.SH,山西汾酒,2025/10/20,1313.5952,1322.2447,1279.3321,1284.495,5140344,993590997,-2.2103,0.4214,18.9421,0.50628,-0.35811
600809.SH,山西汾酒,2025/10/21,1279.3992,1291.066,1270.6155,1272.0906,4694417,895158521,-0.9657,0.3848,18.7591,-0.20454,-0.44494
600809.SH,山西汾酒,2025/10/22,1273.1634,1292.4741,1260.8931,1262.6364,3669382,695906243,-0.7432,0.3008,18.6197,-0.50122,-0.49509
600809.SH,山西汾酒,2025/10/23,1259.2168,1271.4201,1247.1477,1270.6155,3907234,734022450,0.6319,0.3203,18.7374,-0.94922,-0.36896
600809.SH,山西汾酒,2025/10/24,1270.0791,1277.857,1233.7375,1236.2854,6815455,1267698146,-2.7018,0.5587,18.2311,-1.19782,-0.419675
600809.SH,山西汾酒,2025/10/27,1233.7375,1244.8679,1219.5897,1239.4368,4924928,907176732,0.2549,0.4037,18.2776,-0.70478,-0.382055
600809.SH,山西汾酒,2025/10/28,1239.5039,1280.6061,1239.1016,1255.7972,7202569,1356343590,1.32,0.5904,18.5189,-0.24764,-0.216055
600809.SH,山西汾酒,2025/10/29,1255.7972,1259.9544,1237.8946,1250.9696,3614459,671287910,-0.3844,0.2963,18.4477,-0.17588,-0.17941
600809.SH,山西汾酒,2025/10/30,1240.4426,1284.495,1240.4426,1260.6249,6822213,1290769921,0.7718,0.5592,18.5901,-0.1479,-0.16146
600809.SH,山西汾酒,2025/10/31,1266.5924,1312.8576,1263.9104,1277.3206,9372074,1809326690,1.3244,0.7682,18.8985,0.65734,-0.03846
600809.SH,山西汾酒,2025/11/3,1273.1634,1299.9838,1269.2745,1294.7538,6114776,1173624730,1.3648,0.5012,19.1565,0.87932,0.062005
600809.SH,山西汾酒,2025/11/4,1292.0048,1292.0048,1257.2053,1266.5924,4332528,821319513,-2.175,0.3551,18.7398,0.18032,-0.135415
600809.SH,山西汾酒,2025/11/5,1257.7417,1281.746,1247.2818,1263.1058,3890834,736052233,-0.2753,0.3189,18.6882,0.20214,-0.1353
600809.SH,山西汾酒,2025/11/6,1263.1728,1283.6234,1257.2053,1260.4908,3178040,600859314,-0.207,0.2605,18.6495,0.00638,-0.052355
600809.SH,山西汾酒,2025/11/7,1260.4238,1270.3473,1252.5117,1254.5233,3070554,576092783,-0.4734,0.2517,18.5612,-0.35318,-0.03164
600809.SH,山西汾酒,2025/11/10,1254.5233,1349.7356,1249.1592,1334.2469,12929414,2530398342,6.3549,1.0598,19.7408,0.64484,0.331415
600809.SH,山西汾酒,2025/11/11,1324.2563,1347.657,1311.3154,1338.0688,6816520,1354175168,0.2864,0.5587,19.7973,1.13712,0.216315
600887.SH,伊利股份,2024/11/11,2541.3124,2582.509,2513.8481,2575.6429,60834785,1807909782,-0.3983,0.9604,16.0312,0.82318,0.487735
600887.SH,伊利股份,2024/11/12,2566.202,2615.9812,2544.7455,2557.6194,59373185,1784851123,-0.6998,0.9373,15.919,0.51672,0.60991
600887.SH,伊利股份,2024/11/13,2549.0368,2596.2412,2531.8715,2575.6429,52544727,1574041406,0.7047,0.8295,16.0312,0.77462,0.711185
